id,license,rightsHolder,accessRights,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,lifeStage,occurrenceStatus,organismID,organismName,organismScope,eventID,samplingProtocol,startDayOfYear,endDayOfYear,locality,scientificNameID,scientificName,kingdom,vernacularName
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T21,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T21,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T21,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T21,acoustic detection,2013-11-06T21,2013-11-06T21,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T22,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T22,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T22,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-06T22,acoustic detection,2013-11-06T22,2013-11-06T22,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-09T21,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-09T21,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-09T21,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2013-11-09T21,acoustic detection,2013-11-09T21,2013-11-09T21,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T8,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T8,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T8,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T8,acoustic detection,2014-05-18T8,2014-05-18T8,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T9,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 5 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T9,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T9,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-05-18T9,acoustic detection,2014-05-18T9,2014-05-18T9,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-07-11T1,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-07-11T1,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-07-11T1,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34087_2014-07-11T1,acoustic detection,2014-07-11T1,2014-07-11T1,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T20,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T20,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T20,,SAF.SAF,1,,,present,SSST-34097,SSST-34097,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T20,acoustic detection,2013-10-14T20,2013-10-14T20,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T21,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T21,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T21,,SAF.SAF,1,,,present,SSST-34097,SSST-34097,individual,otn:SAF.SAF:SAF-FB002-VR2W-120156-2_SSST-34097_2013-10-14T21,acoustic detection,2013-10-14T21,2013-10-14T21,"LINE\ARRAY:FB, STATION:SAF-FB002",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-02-21T10,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-02-21T10,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-02-21T10,,SAF.SAF,1,,,present,SSST-1194465,SSST-1194465,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-02-21T10,acoustic detection,2016-02-21T10,2016-02-21T10,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-03-29T12,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-03-29T12,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-03-29T12,,SAF.SAF,1,,,present,SSST-1194465,SSST-1194465,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1194465_2016-03-29T12,acoustic detection,2016-03-29T12,2016-03-29T12,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T5,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T5,,SAF.SAF,1,,,present,SSST-1200775,SSST-1200775,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T5,acoustic detection,2015-10-30T5,2015-10-30T5,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T6,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T6,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T6,,SAF.SAF,1,,,present,SSST-1200775,SSST-1200775,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200775_2015-10-30T6,acoustic detection,2015-10-30T6,2015-10-30T6,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T5,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T5,,SAF.SAF,1,,,present,SSST-1200778,SSST-1200778,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T5,acoustic detection,2016-02-08T5,2016-02-08T5,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T6,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T6,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T6,,SAF.SAF,1,,,present,SSST-1200778,SSST-1200778,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200778_2016-02-08T6,acoustic detection,2016-02-08T6,2016-02-08T6,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200796-2016-02-06_2016-03-12T17,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 2 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200796-2016-02-06_2016-03-12T17,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200796-2016-02-06_2016-03-12T17,,SAF.SAF,1,,,present,SSST-1200796-2016-02-06,SSST-1200796-2016-02-06,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-1200796-2016-02-06_2016-03-12T17,acoustic detection,2016-03-12T17,2016-03-12T17,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,white shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T4,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 9 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T4,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T4,,SAF.SAF,1,,,present,SSST-32559,SSST-32559,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T4,acoustic detection,2015-10-25T4,2015-10-25T4,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T5,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T5,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T5,,SAF.SAF,1,,,present,SSST-32559,SSST-32559,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-10-25T5,acoustic detection,2015-10-25T5,2015-10-25T5,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-11-25T16,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 9 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-11-25T16,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-11-25T16,,SAF.SAF,1,,,present,SSST-32559,SSST-32559,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-32559_2015-11-25T16,acoustic detection,2015-11-25T16,2015-11-25T16,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34086_2016-03-29T4,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 9 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34086_2016-03-29T4,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34086_2016-03-29T4,,SAF.SAF,1,,,present,SSST-34086,SSST-34086,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34086_2016-03-29T4,acoustic detection,2016-03-29T4,2016-03-29T4,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T10,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T10,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T10,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T10,acoustic detection,2016-02-23T10,2016-02-23T10,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T3,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 12 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T3,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T3,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T3,acoustic detection,2016-02-23T3,2016-02-23T3,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T9,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T9,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T9,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-23T9,acoustic detection,2016-02-23T9,2016-02-23T9,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T16,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 14 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T16,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T16,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T16,acoustic detection,2016-02-24T16,2016-02-24T16,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T17,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 6 record(s),otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T17,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T17,,SAF.SAF,1,,,present,SSST-34087,SSST-34087,individual,otn:SAF.SAF:SAF-FB003-120157-2015_SSST-34087_2016-02-24T17,acoustic detection,2016-02-24T17,2016-02-24T17,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-VR2AR-545670-2018_05_16T08_SSST-1263994-2018-04-13_2018-07-12T14,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 1 record(s),otn:SAF.SAF:SAF-FB003-VR2AR-545670-2018_05_16T08_SSST-1263994-2018-04-13_2018-07-12T14,otn:SAF.SAF:SAF-FB003-VR2AR-545670-2018_05_16T08_SSST-1263994-2018-04-13_2018-07-12T14,,SAF.SAF,1,,,present,SSST-1263994-2018-04-13,SSST-1263994-2018-04-13,individual,otn:SAF.SAF:SAF-FB003-VR2AR-545670-2018_05_16T08_SSST-1263994-2018-04-13_2018-07-12T14,acoustic detection,2018-07-12T14,2018-07-12T14,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-02T10,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 4 record(s),otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-02T10,otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-02T10,,SAF.SAF,1,,,present,SSST-1194459,SSST-1194459,individual,otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-02T10,acoustic detection,2017-05-02T10,2017-05-02T10,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-04T12,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,MachineObservation,subsampled by hour: first of 3 record(s),otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-04T12,otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-04T12,,SAF.SAF,1,,,present,SSST-1194459,SSST-1194459,individual,otn:SAF.SAF:SAF-FB003-VR2AR-545749-2016_SSST-1194459_2017-05-04T12,acoustic detection,2017-05-04T12,2017-05-04T12,"LINE\ARRAY:FB, STATION:SAF-FB003",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
